29214 591 245 870 6062 2060 1678 23 53 169 74 128 557 1050 1726 1514 2267 340 607 647
30021 623 276 846 6552 2011 2040 27 38 133 57 73 580 884 1886 1544 2581 420 568 783
35475 528 279 694 6067 2342 2194 5 38 130 94 78 607 1375 2244 1445 2767 546 682 731
17255 425 168 1111 4574 1044 900 9 13 88 63 49 279 683 1347 847 845 150 306 410
25436 528 250 1231 5231 1448 1256 11 21 142 36 94 440 682 1054 1032 1215 235 371 578
26572 568 250 1113 5372 1564 1408 12 21 140 49 95 409 810 1118 1107 1254 246 394 613
27757 538 266 881 5134 1746 1758 15 23 96 50 77 533 897 1291 1337 1491 304 420 619
29571 644 337 910 7187 1912 1974 14 54 146 56 93 600 1058 1701 1756 1756 330 507 780
29005 778 328 833 8457 1784 1598 10 49 137 55 117 590 898 1580 1572 1568 312 460 783
25526 551 247 838 5566 1384 1210 7 31 91 29 110 339 761 1218 1106 1172 177 314 554
22755 507 191 817 5433 1406 1070 8 22 86 47 72 336 637 978 945 1004 196 337 467
54090 447 282 920 5133 1574 1180 7 28 102 45 116 332 707 968 1068 1247 201 292 477
23837 520 283 886 5294 1973 1530 1 33 73 41 84 419 718 1109 1036 1210 277 321 518
27001 483 289 709 5404 2123 1706 14 30 82 58 77 541 754 1203 1580 1518 350 417 622
29952 702 323 930 7777 2454 2147 11 30 99 56 111 651 1195 1585 1652 1853 354 482 728
26527 745 342 840 7992 1883 1782 11 44 124 52 145 609 983 1616 1636 1703 276 389 763
21489 544 261 890 5732 1428 1222 4 18 64 41 63 354 690 1070 955 1102 173 302 483
24617 571 233 802 5579 1483 1204 23 18 75 32 82 368 709 1067 899 1170 199 303 513
24701 547 250 853 5371 1462 1195 7 28 53 40 59 337 694 1006 890 1199 180 265 477
27248 532 249 993 5064 1834 1353 17 18 72 38 69 367 842 1082 995 1401 240 331 519
28822 555 216 906 5520 2197 1623 17 30 88 52 90 451 881 1149 1260 1790 360 379 587
33006 631 329 817 7108 2467 2211 12 35 125 59 105 559 1025 1549 1589 2129 326 522 767
30435 654 309 804 7711 2000 1882 4 42 71 53 99 543 838 1526 1413 1718 326 433 688
27777 518 231 661 5424 1596 1415 10 16 78 29 79 352 732 1191 1059 1438 230 341 560
27078 460 228 710 4763 1391 1602 8 15 48 30 66 346 607 990 857 1133 195 246 461
27025 502 196 763 4923 1735 1451 10 33 77 27 80 347 615 1252 846 1447 199 325 530
26358 478 245 729 4865 1994 1740 13 30 59 34 109 385 575 1283 996 1370 237 333 523
26084 524 304 719 5109 2330 2050 6 24 84 43 91 417 777 1446 1250 1666 305 377 539
36443 594 326 747 7569 2696 2212 15 49 101 51 106 556 935 1713 1611 2096 357 449 775
53194 818 377 797 8503 2338 2189 8 39 121 46 104 537 899 1678 1702 1923 310 424 715
53442 536 236 779 5931 1750 1253 6 19 58 45 60 307 608 888 869 1370 182 301 462
25842 482 249 752 4926 1566 1368 10 21 60 39 63 337 544 902 873 1440 248 286 531
26067 419 199 705 5227 1811 1350 6 22 62 26 62 308 548 948 810 1490 193 297 507
31607 406 238 739 4739 2008 1588 6 37 57 32 89 338 650 956 908 1690 330 360 520
37426 646 267 1869 6770 3084 2338 15 33 107 58 89 473 851 1364 1510 2443 475 491 631
44933 842 447 1512 8787 3908 3473 10 43 101 72 137 677 1084 2095 1934 3683 666 723 855
37976 777 418 989 8242 3119 3069 9 28 66 55 102 534 809 1512 1390 2880 523 551 832
29869 451 241 922 5411 2191 1214 14 21 53 28 86 293 508 991 842 1365 281 318 502
31402 513 258 1058 5607 2428 1524 8 24 53 32 87 317 512 851 958 1584 254 345 507
29310 472 232 937 5190 3054 2015 14 15 70 31 104 418 650 1043 1069 1964 345 395 504
27169 619 301 1011 6648 4137 2808 14 24 120 35 119 528 789 1365 1571 2723 424 495 619
29160 532 230 942 6099 3900 2595 22 27 89 62 171 498 689 1189 1457 2686 541 532 609
30774 562 282 739 6431 4322 2496 10 26 53 53 201 496 958 1262 1532 2839 522 514 745
31638 731 332 863 7859 3428 2532 6 36 85 52 159 616 944 1294 1496 2904 546 568 703
33995 631 267 727 5144 2822 1753 10 15 66 40 93 385 647 885 970 2371 518 440 520
26228 598 263 912 5952 3488 2004 12 12 82 53 114 446 612 911 1058 2823 668 485 536
29225 536 262 905 5796 4175 2140 10 28 51 42 111 396 630 945 994 4247 1160 652 503
27402 408 188 780 4409 2623 1674 9 18 68 57 81 331 460 773 721 3117 608 504 495
30229 486 286 998 6006 2965 1673 9 28 74 46 116 482 746 1040 1177 2177 364 414 570
36090 723 296 786 7344 2676 2105 10 46 96 54 170 607 888 1383 1550 2357 406 500 683
30142 858 420 950 8033 2393 1896 7 42 76 49 128 550 861 1184 1466 2019 294 470 623
28426 549 228 894 6266 2114 1393 14 18 73 28 101 435 555 985 1029 1518 244 418 557
26689 504 259 840 5445 1970 1264 3 22 50 20 102 363 611 892 845 1358 213 332 480
28285 525 276 898 5402 2074 1351 4 28 83 41 141 383 662 914 929 1664 186 359 488
26442 456 276 893 5470 2385 1537 19 28 79 42 106 431 622 1095 949 1891 271 414 564
26778 537 246 882 6021 2351 1618 19 39 85 51 127 452 621 1126 1285 1960 385 441 572
32771 616 339 802 7256 2743 1994 8 38 93 39 136 599 889 1380 1455 2251 366 533 708
31676 845 383 757 8442 2055 1778 9 28 67 43 161 566 790 1380 1337 2023 279 501 675
25465 510 273 748 5633 1643 1137 12 28 75 26 89 381 597 997 890 1414 182 347 480
26239 457 275 662 5106 1553 1109 6 16 61 24 83 343 597 968 748 1276 198 347 516
30130 482 279 633 4788 1629 1271 25 26 49 36 90 315 575 835 712 1403 208 346 423
32525 497 228 778 5331 2085 1450 18 32 64 43 87 396 484 884 838 1655 258 428 518
32426 573 268 991 5599 2399 1783 11 25 83 65 98 505 686 1102 1173 1905 354 438 621
39448 652 341 889 7712 2665 2193 11 36 106 53 127 616 750 1495 1502 2555 428 546 739
37466 817 422 1036 9013 2250 1909 7 21 108 70 137 596 914 1614 1553 2368 287 522 770
30260 635 322 864 6056 1824 1397 2 23 81 38 99 375 631 1074 1101 1863 224 393 595
27245 606 300 986 5979 2061 1369 4 29 70 43 118 377 548 1094 1029 1600 223 452 527
21943 469 223 834 4794 2045 1331 9 23 72 41 60 433 490 954 967 1756 207 400 574
21593 472 251 910 4988 2123 1412 10 16 68 52 71 361 583 817 857 1787 246 401 521
25737 540 283 866 5672 2361 1671 13 23 52 53 116 461 576 1095 1133 2091 317 535 651
28959 690 356 822 7193 2738 2072 12 33 83 53 133 554 726 1343 1496 2303 434 647 876
57253 748 355 792 8704 2951 1940 6 38 72 49 131 628 758 1227 1437 2040 324 563 719
22495 619 229 787 5921 2362 1420 16 16 66 39 58 408 573 984 825 1465 260 443 563
23255 484 266 811 5524 2283 1294 5 14 57 36 63 418 492 815 738 1460 267 441 530
22716 511 246 843 5034 2547 1447 14 23 46 59 64 391 480 756 772 1596 353 501 587
37426 483 219 826 4918 2819 1491 15 24 52 76 81 374 496 884 771 1783 391 571 541
27124 520 284 729 5612 2985 1717 10 20 54 63 81 490 449 888 988 2091 493 703 710
31138 618 328 796 6671 3428 2561 11 21 83 51 108 628 719 1229 1315 2460 609 972 784
30767 819 370 842 8289 2734 2526 3 30 70 52 87 515 682 1253 1279 2341 408 726 839
23230 466 218 759 5325 2004 1615 12 19 47 44 93 383 435 788 735 1786 241 337 480
24063 492 226 766 5121 1978 1666 5 11 35 43 48 374 373 706 639 1691 220 357 421
26397 468 205 605 4818 2637 1721 6 19 62 43 67 358 434 779 662 1851 243 433 519
24842 488 232 625 5146 2768 1729 8 24 59 41 68 387 453 754 762 2013 310 475 495
28178 455 222 509 5272 3368 1961 8 17 54 43 95 470 548 823 937 2519 396 583 597
31402 704 270 646 7059 4115 1938 9 30 80 76 86 631 628 1135 1319 3109 462 732 650
30714 778 345 711 7719 3557 1897 14 29 78 61 77 647 534 1247 1353 2768 371 754 707
19778 345 226 522 4485 2289 1049 8 23 59 31 36 324 377 639 613 1496 229 409 406
48142 395 173 590 4705 2489 980 9 23 40 42 42 310 306 681 589 1447 309 469 434
22861 360 174 503 3767 2785 1158 8 22 30 71 44 304 328 694 650 1580 335 592 464
22813 401 214 565 4024 3374 1269 25 21 55 76 45 331 394 814 736 1837 419 710 498
28175 546 259 526 5361 4443 1704 15 24 66 123 80 476 425 1106 976 2674 603 1132 705
32665 547 236 538 5914 4533 1734 8 36 91 176 101 475 532 1378 1290 2787 798 1446 788
15048 242 132 278 2566 879 531 2 7 17 42 24 188 208 428 428 560 169 275 207
36839 426 193 690 4361 952 631 3 8 32 30 24 195 333 449 549 666 134 222 337
18900 342 142 596 3970 877 661 2 12 28 36 56 185 267 524 528 675 130 238 304
18394 373 194 559 3835 1164 670 2 21 30 23 49 188 310 522 507 742 131 252 349
16651 318 160 496 3620 1160 674 7 13 34 25 39 218 367 462 547 757 132 220 318
18663 397 151 479 3915 1349 811 8 22 32 43 39 284 430 614 680 915 161 292 407
20886 464 253 420 4621 1556 1052 3 16 53 41 60 313 496 706 826 981 185 295 430
22332 460 240 555 5332 1187 1017 6 11 45 31 55 288 490 797 865 1057 163 270 483
18273 381 169 453 3876 952 722 4 14 28 24 31 167 336 516 521 828 120 193 316
16577 341 158 431 3586 947 706 1 6 23 23 25 166 295 539 413 787 101 174 279
17735 318 180 440 3299 1028 760 4 13 26 16 37 163 297 466 429 828 144 211 288
16070 314 160 379 3215 1016 760 5 13 31 19 27 195 347 556 514 963 139 208 313
19584 365 190 449 3852 1250 1062 10 13 38 36 63 236 344 598 586 1173 188 264 376
21065 432 214 491 4345 1569 1260 8 18 58 52 60 310 527 803 767 1426 209 354 467
19442 585 240 542 5778 1272 1187 3 13 46 34 49 246 471 735 799 1045 138 312 423
16888 324 183 433 3751 1035 777 1 7 25 30 26 178 368 462 478 713 114 206 302
18380 278 155 467 3549 927 730 7 11 23 15 37 147 302 410 381 707 93 167 318
16168 310 145 484 3682 1115 677 2 6 28 25 32 169 329 417 387 755 110 161 293
16038 269 136 561 3146 1044 748 5 5 22 30 44 180 305 423 411 825 135 215 346
23231 313 178 393 3792 1431 983 7 8 24 34 67 238 403 512 610 950 181 223 307
24417 372 226 464 4093 1542 1254 7 21 41 31 58 277 463 624 775 1098 196 295 411
48641 521 204 499 5840 1372 1158 2 4 33 44 59 283 425 732 808 1132 156 302 438
34363 273 160 375 3476 788 646 5 11 22 18 28 141 243 390 416 625 84 137 248
22682 183 93 213 2327 680 526 3 6 26 14 23 93 246 338 325 430 79 126 207
30542 210 85 230 2127 719 535 2 4 5 20 20 92 202 316 304 483 103 120 154
25395 205 112 241 2396 836 525 1 9 11 21 21 93 149 295 318 471 88 151 191
27171 240 143 215 2796 966 652 0 10 21 22 54 131 209 328 447 620 142 172 199
25161 306 161 232 3066 1018 786 3 4 16 21 31 174 271 428 490 661 120 156 262
15055 340 126 262 3374 852 738 0 6 25 22 32 168 312 478 488 597 95 174 288
12754 207 116 207 2574 625 530 1 5 21 11 24 144 202 295 305 496 79 105 178
13328 262 94 239 2492 613 469 0 3 16 12 13 110 182 268 253 451 94 103 167
13322 180 151 464 2595 758 536 1 10 17 10 32 83 271 312 317 540 91 113 166
12269 162 107 280 2230 813 549 2 1 19 8 21 94 257 288 263 544 99 165 180
13271 224 135 247 2916 887 663 0 3 27 16 27 128 290 367 380 637 120 166 229
14857 258 182 307 3181 1052 807 2 12 12 20 32 158 295 459 459 713 133 189 247
14391 312 173 319 3581 938 740 1 4 29 29 32 154 346 511 424 700 107 178 289
13877 247 149 252 2583 736 546 2 2 28 17 36 127 264 379 299 496 72 105 239
11447 211 119 253 2777 696 571 3 4 25 17 25 87 243 291 285 530 97 145 220
12941 236 111 311 2474 860 515 0 7 10 16 12 94 215 303 255 504 80 104 211
10191 223 139 246 2339 1034 594 3 1 9 11 24 121 204 330 282 570 120 131 215
11825 252 139 306 2784 1111 661 7 2 15 23 20 116 275 321 388 778 168 183 265
15161 270 151 301 3255 1325 853 2 11 39 38 31 202 282 501 540 1043 165 230 322
12505 212 146 246 2824 702 517 10 4 14 20 32 124 217 292 379 661 112 129 189
10131 267 109 199 2915 610 490 1 6 6 11 19 109 180 243 293 458 75 107 177
8831 197 99 241 2337 605 435 0 4 17 12 12 89 237 217 170 450 63 116 180
9787 164 96 219 2068 682 506 0 8 11 13 15 90 166 241 233 429 89 105 129
9719 160 79 222 2049 667 507 8 2 18 9 13 99 123 267 232 408 90 116 160
10971 217 111 203 2410 796 586 2 5 12 10 26 105 212 284 313 535 121 114 182
12683 232 125 176 2622 821 686 0 8 22 16 17 151 230 387 356 602 111 132 242
12972 296 143 225 3574 780 658 2 4 22 19 23 144 245 406 401 619 82 142 212
11382 226 91 241 2636 596 546 1 4 14 12 16 102 189 254 279 473 87 100 171
10304 172 72 215 1960 647 453 3 9 11 9 15 83 98 208 238 455 74 97 148
10302 151 108 216 1860 686 509 4 3 19 16 27 97 149 237 216 475 72 106 158
11729 170 94 189 1785 782 614 0 5 20 16 14 113 155 218 268 548 76 125 174
18591 215 92 264 2644 974 830 2 2 19 30 21 139 203 293 387 718 165 177 207
20841 247 124 222 2997 972 883 0 4 14 18 31 166 204 321 419 762 117 178 265
17480 207 130 212 2359 813 770 2 10 14 44 21 124 157 314 407 658 126 151 286
15507 188 92 221 2445 660 632 3 5 14 15 13 110 147 225 293 497 123 151 220
10872 188 77 206 2052 643 510 2 4 13 15 18 86 179 209 208 426 97 113 212
12497 203 93 197 2078 572 426 0 6 10 6 18 73 159 157 220 395 67 119 185
10941 155 107 183 2256 668 499 0 11 19 12 25 86 138 167 210 439 119 117 215
33394 218 110 194 2222 783 577 2 2 10 22 20 110 185 225 349 524 134 117 182
15435 238 170 392 2897 793 700 6 8 16 20 25 132 198 304 458 568 120 168 250
15812 342 140 300 3310 797 755 3 4 23 14 26 153 226 329 498 554 104 133 237
10079 196 99 251 2259 609 450 3 2 7 9 17 96 183 268 284 423 80 95 196
10611 184 165 272 1899 707 502 0 3 20 15 20 81 198 250 263 415 90 125 183
9949 149 83 180 2398 665 489 1 2 12 14 32 90 150 216 244 472 96 81 160
10061 173 84 200 1721 802 545 0 4 14 16 18 96 135 253 278 440 101 139 205
14423 230 179 241 2405 867 658 1 3 18 16 22 125 206 249 364 561 144 149 195
15594 235 140 182 2877 744 649 6 4 24 27 38 151 263 299 467 559 107 162 253
15028 300 159 267 3313 733 693 0 9 24 25 20 153 275 308 427 527 104 155 217
9241 206 97 198 2320 539 503 5 5 14 12 14 115 176 219 279 438 81 109 174
9864 229 128 184 2354 685 514 2 3 10 12 14 82 118 224 259 480 82 120 144
10465 240 117 291 2289 794 507 4 4 24 15 15 103 159 234 283 536 124 116 235
9585 268 166 292 2541 916 582 2 2 18 14 8 136 119 309 382 645 111 158 245
16843 304 150 350 2995 1162 772 2 2 26 37 33 170 206 324 503 777 192 205 260
17120 426 224 364 3888 1383 962 8 15 20 42 36 211 260 443 702 897 184 261 339
16003 352 177 367 3598 930 753 5 8 30 32 24 170 199 448 573 742 160 244 332
11290 313 213 333 3444 636 665 5 5 17 9 17 109 162 281 469 523 115 190 234
11842 274 183 407 3103 744 594 2 1 19 13 15 137 150 281 375 554 117 142 251
11227 316 167 469 3026 740 574 3 1 25 16 18 111 204 301 412 568 105 150 240
6885 90 56 110 1169 453 316 0 2 5 10 14 55 83 118 175 229 54 68 96
12180 149 71 109 1237 488 357 3 5 5 13 14 71 133 153 232 272 69 79 153
7141 116 60 110 1314 417 351 1 5 8 7 5 69 112 141 226 257 50 66 90
7247 133 66 82 1031 357 305 3 1 6 7 8 57 152 157 216 218 49 65 149
4412 79 43 74 907 261 274 0 0 6 6 8 43 111 88 112 162 36 45 51
3984 88 30 65 682 211 206 0 1 4 2 11 38 67 87 111 141 48 56 76
4351 59 47 101 795 321 225 0 0 9 10 5 52 64 98 135 186 35 36 81
3793 90 30 77 709 317 282 2 0 5 2 6 37 66 65 143 192 38 46 82
6607 70 43 75 836 360 259 1 1 3 6 8 56 101 109 192 218 46 77 84
7191 76 62 71 733 344 340 1 1 6 8 7 54 117 114 225 228 33 63 81
6311 88 32 80 913 264 382 2 0 10 11 11 47 129 120 204 166 43 45 94
19758 41 27 131 631 188 205 0 2 5 13 11 37 78 101 140 154 28 44 62
3571 45 41 93 590 287 297 2 2 0 9 6 32 85 112 137 168 71 44 50
3509 75 35 81 585 462 379 1 2 7 19 7 40 75 109 182 243 91 69 81
2917 43 20 48 479 251 253 2 0 1 7 4 33 58 69 86 160 50 67 59
4416 76 31 48 662 177 239 0 0 2 7 15 42 50 71 109 158 30 40 49
3791 55 44 65 601 193 196 0 0 7 5 12 46 76 115 170 120 33 47 86
4269 82 48 84 959 232 199 0 1 4 15 9 32 101 134 170 108 26 37 63
2161 63 28 67 681 185 200 0 0 6 3 26 22 81 80 135 132 10 30 57
2704 67 34 58 619 216 189 1 1 6 9 4 25 86 82 91 100 24 32 56
2632 85 35 69 572 234 170 0 2 3 6 12 28 59 80 79 122 22 38 55
2313 38 35 54 402 269 185 0 1 3 10 11 36 64 87 99 104 32 33 29
4077 56 29 58 564 261 219 2 6 6 7 16 41 80 130 133 161 27 45 64
4154 51 35 119 551 211 206 2 5 4 7 42 44 86 151 158 152 31 49 57
4255 93 52 65 944 200 191 0 3 11 5 21 37 109 121 148 158 17 34 77
